student_id,weekly_self_study_hours,attendance_percentage,class_participation,total_score,grade
833114,16.0,76.1,6.7,100.0,A
97331,7.0,54.5,4.2,65.3,C
629877,10.6,96.5,7.3,83.5,B
970245,12.8,88.5,8.4,81.2,B
760177,7.0,89.7,8.9,73.3,B
24011,13.3,83.9,6.2,91.4,A
198854,3.5,76.2,2.2,60.8,C
108766,9.0,85.4,3.9,69.0,C
163368,16.0,90.8,5.5,95.8,A
525232,8.7,90.9,9.3,71.7,B
429099,16.0,82.3,4.9,88.7,A
752932,11.4,100.0,5.6,82.3,B
622303,8.7,93.9,0.8,69.7,C
471034,2.8,86.2,5.2,47.8,D
495749,16.0,90.7,6.8,93.7,A
806077,13.9,85.9,3.7,82.4,B
761948,16.0,84.9,8.7,100.0,A
932325,10.4,90.1,6.6,75.8,B
49325,16.0,75.6,4.9,98.6,A
817729,16.0,94.2,5.4,100.0,A
199086,13.1,70.3,6.1,80.6,B
66129,16.0,78.0,5.6,100.0,A
583934,16.0,62.6,5.9,85.1,A
248577,16.0,70.2,8.9,88.4,A
410482,10.9,82.5,4.7,71.7,B
172373,12.5,84.6,3.5,66.4,C
563906,15.3,99.2,7.0,100.0,A
23878,14.7,95.0,7.9,77.4,B
682885,11.9,90.6,4.8,77.8,B
383602,16.0,81.5,9.9,100.0,A
157179,14.2,97.0,8.6,76.3,B
864357,16.0,81.5,3.8,100.0,A
351085,6.5,100.0,7.2,65.9,C
413054,13.0,78.3,10.0,61.7,C
855005,13.2,79.8,7.2,84.4,B
477162,8.4,80.5,7.8,56.6,C
533532,10.6,79.3,6.4,73.7,B
7151,16.0,65.3,5.9,100.0,A
896714,0.8,92.9,7.2,65.6,C
766791,16.0,73.1,6.5,100.0,A
463893,16.0,97.2,5.6,82.4,B
587262,9.6,100.0,0.7,100.0,A
567942,16.0,90.9,4.9,100.0,A
364073,8.5,82.9,3.7,65.7,C
669326,12.8,79.6,4.3,73.3,B
523726,11.6,85.4,9.1,77.1,B
49551,5.1,72.5,2.0,49.0,D
79870,16.0,86.7,8.4,100.0,A
483201,16.0,83.6,4.6,100.0,A
524252,12.9,79.2,7.6,74.7,B
703784,16.0,88.5,4.9,95.8,A
508484,16.0,90.2,6.8,100.0,A
167793,16.0,85.8,5.3,100.0,A
660430,11.9,89.3,6.8,85.8,A
784935,13.1,100.0,8.7,77.5,B
607993,11.9,69.4,3.9,93.9,A
582743,16.0,91.3,3.8,86.0,A
7687,11.5,86.0,8.2,81.9,B
908724,13.6,82.8,7.2,100.0,A
326546,16.0,84.6,7.6,100.0,A
230684,16.0,78.1,5.0,100.0,A
809137,11.3,68.7,9.0,85.0,B
653753,6.2,92.0,7.7,82.5,B
120368,13.9,80.8,5.4,65.4,C
463583,10.9,84.8,7.3,83.5,B
369269,7.2,77.3,6.7,60.0,C
144290,10.4,86.4,4.7,73.7,B
537825,14.9,87.6,6.5,96.0,A
988980,13.3,81.7,4.6,93.7,A
73654,16.0,97.9,6.8,100.0,A
890477,10.6,78.9,4.2,74.1,B
571311,15.5,82.5,10.0,89.0,A
111009,13.9,96.6,5.0,70.8,B
99360,16.0,78.1,9.8,93.4,A
161364,10.2,96.4,7.2,71.5,B
939149,16.0,77.0,4.5,100.0,A
589327,16.0,92.9,5.0,100.0,A
728353,14.8,73.6,8.3,100.0,A
863931,16.0,82.2,7.3,100.0,A
309901,8.9,89.3,2.5,58.8,C
646382,15.0,67.9,8.9,79.8,B
702723,16.0,82.8,6.7,100.0,A
983932,16.0,81.4,5.5,80.1,B
792658,5.4,78.8,5.2,75.2,B
201513,5.7,92.8,3.4,62.8,C
143594,16.0,75.2,8.2,90.5,A
281020,16.0,83.9,2.6,100.0,A
272367,16.0,83.9,8.6,100.0,A
99160,0.3,62.8,5.9,62.3,C
975074,16.0,77.4,1.3,100.0,A
468117,10.3,95.6,6.6,77.8,B
516200,16.0,78.8,5.9,94.1,A
964962,15.3,86.1,10.0,95.7,A
416785,16.0,79.9,9.2,100.0,A
259913,16.0,82.9,7.3,100.0,A
136269,16.0,87.6,4.1,100.0,A
471804,7.2,75.5,6.9,68.1,C
23963,8.7,84.7,4.9,62.6,C
685758,13.2,87.8,9.4,94.9,A
79602,12.2,83.5,5.3,90.5,A
471336,16.0,82.0,3.9,95.0,A
440836,11.1,92.1,5.1,86.1,A
87382,12.3,75.3,5.3,85.4,A
270399,16.0,94.7,6.5,100.0,A
890289,1.4,94.4,2.2,55.0,D
714563,16.0,83.0,5.7,100.0,A
941989,16.0,94.4,5.0,96.4,A
201137,0.6,73.2,5.4,60.9,C
94579,8.3,100.0,2.5,57.5,C
633871,7.2,88.7,6.1,53.7,D
464547,12.5,83.4,6.2,78.5,B
528651,6.0,80.6,6.0,63.9,C
891391,12.6,100.0,7.0,82.0,B
159072,16.0,100.0,7.4,100.0,A
45903,4.2,79.7,5.4,80.9,B
477030,16.0,90.1,5.1,89.5,A
616265,16.0,94.5,4.4,100.0,A
754575,5.5,88.3,1.5,68.8,C
657242,16.0,91.8,8.3,94.9,A
570059,11.3,88.2,6.3,89.7,A
593290,12.0,82.9,3.1,76.3,B
757880,16.0,94.0,8.0,100.0,A
226931,16.0,94.5,4.9,88.8,A
73315,16.0,70.8,5.6,100.0,A
604895,16.0,91.1,7.6,100.0,A
437366,5.3,100.0,5.0,75.6,B
242074,16.0,93.3,3.2,100.0,A
578567,9.6,75.7,7.0,60.9,C
534252,16.0,75.4,7.4,100.0,A
92213,16.0,100.0,6.3,100.0,A
868343,6.0,77.0,7.8,64.2,C
729322,1.2,71.9,9.2,50.7,D
935051,16.0,79.4,6.9,91.9,A
329029,11.6,70.9,10.0,86.6,A
739830,16.0,66.9,8.2,97.2,A
448766,11.5,75.6,8.6,64.8,C
630347,16.0,89.2,7.5,100.0,A
625412,10.2,71.6,6.0,74.3,B
887119,14.9,89.0,10.0,87.8,A
296364,16.0,71.3,5.1,90.2,A
490041,0.0,98.1,8.8,51.5,D
408988,15.5,90.8,5.0,93.0,A
819985,16.0,89.0,1.9,100.0,A
31496,16.0,93.4,4.9,88.8,A
614730,11.6,79.0,4.4,72.7,B
454294,9.0,90.8,8.2,54.1,D
138550,13.0,83.4,7.3,94.5,A
216499,0.0,94.1,5.2,62.4,C
688574,14.1,72.1,6.6,79.4,B
720206,12.0,88.5,6.3,82.3,B
195348,16.0,72.9,7.9,100.0,A
692136,16.0,77.9,5.1,96.5,A
187856,16.0,100.0,3.1,95.0,A
17898,16.0,89.1,5.6,100.0,A
273318,16.0,77.2,7.6,87.3,A
264483,16.0,76.5,6.4,100.0,A
476732,10.7,89.5,6.2,70.6,B
282615,15.3,82.3,10.0,78.3,B
976263,12.8,86.0,4.0,92.6,A
337260,16.0,95.1,0.5,80.5,B
190236,16.0,84.3,5.3,95.9,A
917553,14.9,75.4,6.0,77.0,B
622686,16.0,86.8,5.0,100.0,A
992076,16.0,94.8,7.6,87.7,A
966588,11.0,64.3,6.0,64.7,C
238795,5.0,79.1,5.1,63.8,C
391216,0.0,69.7,7.4,48.9,D
903528,16.0,96.7,6.6,95.9,A
929164,16.0,80.9,8.6,100.0,A
304597,16.0,90.9,6.4,86.3,A
557093,13.7,84.9,2.9,85.5,A
660281,16.0,82.3,3.9,94.3,A
417322,14.6,69.8,6.6,89.7,A
787335,2.1,96.2,5.2,38.8,F
564381,2.3,79.1,10.0,51.8,D
561983,16.0,100.0,4.2,100.0,A
949367,16.0,88.1,6.1,100.0,A
86250,8.9,81.2,5.5,75.1,B
874913,16.0,100.0,4.0,100.0,A
188027,12.8,100.0,7.4,87.4,A
874916,16.0,97.8,5.7,98.3,A
290423,16.0,72.8,4.6,100.0,A
390536,10.5,92.4,4.2,77.7,B
655698,16.0,84.3,2.6,100.0,A
417691,16.0,75.3,10.0,100.0,A
538204,11.0,87.7,4.7,85.4,A
751910,16.0,80.0,7.6,78.5,B
603524,2.9,85.2,10.0,53.8,D
343926,14.4,94.5,8.7,84.8,B
821330,16.0,83.2,5.7,100.0,A
931001,16.0,92.8,8.5,100.0,A
251415,15.7,82.9,6.9,75.0,B
42180,16.0,69.5,7.7,100.0,A
787316,8.0,82.6,6.3,68.0,C
128687,0.0,93.1,2.4,37.8,F
804670,9.2,77.8,7.2,69.8,C
397616,10.0,95.9,8.5,57.8,C
22876,16.0,66.9,8.4,100.0,A
308246,16.0,99.4,4.2,86.6,A
547814,10.7,65.7,4.8,81.9,B
170943,16.0,88.4,5.5,90.6,A
761055,15.9,50.0,3.8,100.0,A
512294,16.0,78.4,7.8,96.5,A
22480,2.0,73.2,5.1,59.7,C
325051,16.0,92.3,7.3,100.0,A
967078,16.0,93.2,8.1,100.0,A
401212,10.2,81.6,4.5,85.3,A
836135,9.3,79.0,4.9,82.7,B
843799,16.0,89.6,3.1,95.4,A
34588,10.6,83.9,8.1,82.4,B
807246,9.9,92.1,7.4,72.3,B
782446,7.5,94.5,9.7,85.5,A
441203,16.0,82.6,7.0,100.0,A
716675,16.0,97.9,7.5,100.0,A
94973,16.0,94.5,6.3,100.0,A
606683,13.4,80.6,8.3,82.5,B
751259,10.3,65.2,5.2,100.0,A
416721,16.0,86.0,7.9,83.9,B
595384,16.0,96.1,6.1,94.5,A
972585,16.0,77.7,4.9,84.8,B
576000,9.7,90.3,7.0,71.9,B
61078,13.2,87.7,2.5,94.4,A
544313,16.0,70.1,7.4,100.0,A
127088,8.4,82.6,9.1,88.3,A
31122,16.0,77.7,7.3,100.0,A
474282,0.0,69.7,10.0,41.2,D
703955,15.1,88.6,3.4,88.7,A
110784,16.0,93.5,4.2,100.0,A
862708,11.9,81.7,6.7,88.1,A
447941,16.0,74.0,2.2,92.2,A
937387,11.9,74.8,4.9,56.3,C
492950,16.0,83.6,5.1,83.6,B
136046,11.2,69.2,6.9,63.7,C
367635,3.5,83.5,4.6,42.1,D
356079,10.8,90.4,7.1,66.7,C
16093,10.3,89.8,5.2,86.3,A
405887,10.8,90.5,3.5,74.2,B
904983,16.0,85.3,6.7,100.0,A
71268,12.0,96.2,8.6,100.0,A
656091,10.2,96.0,4.8,87.9,A
18507,16.0,94.4,10.0,86.3,A
886266,16.0,82.7,6.3,100.0,A
500416,14.9,90.3,4.7,84.9,B
19152,8.7,97.2,9.2,74.6,B
587475,16.0,75.2,7.7,97.9,A
202747,15.7,76.2,6.4,78.1,B
990079,4.7,65.5,6.0,56.9,C
252111,2.8,82.4,6.9,49.6,D
798287,16.0,75.5,4.9,100.0,A
684947,13.0,67.4,7.7,88.6,A
384359,16.0,98.5,9.5,82.9,B
158479,16.0,95.1,7.2,91.5,A
443805,9.8,100.0,4.5,74.4,B
410139,5.7,95.7,4.2,64.2,C
631716,8.0,93.4,4.6,91.8,A
32337,13.7,98.2,9.2,87.1,A
151126,13.4,94.2,8.4,79.1,B
476831,16.0,63.7,8.6,100.0,A
379204,12.3,89.1,4.9,84.7,B
958635,16.0,89.8,8.2,100.0,A
141726,9.1,82.7,6.4,67.9,C
43708,10.8,81.1,7.0,51.7,D
357970,9.6,81.7,7.3,61.0,C
968333,16.0,88.3,5.9,97.8,A
419236,16.0,77.7,7.7,96.0,A
997850,6.3,100.0,9.3,74.5,B
3822,16.0,73.8,5.0,84.3,B
397116,13.2,63.9,6.4,78.1,B
807473,7.6,100.0,9.4,78.6,B
453225,6.1,94.7,5.8,74.3,B
825420,16.0,87.4,5.1,100.0,A
817077,12.6,97.1,7.2,57.7,C
908374,16.0,78.4,5.7,99.9,A
300788,16.0,87.9,0.0,100.0,A
218065,16.0,87.2,6.0,100.0,A
951737,13.7,79.1,6.6,57.1,C
603145,16.0,70.5,6.2,87.2,A
200777,16.0,76.0,6.2,100.0,A
579731,16.0,83.1,5.3,95.3,A
933708,16.0,75.2,7.0,100.0,A
560587,8.9,85.9,7.7,63.3,C
152653,16.0,86.4,8.0,88.5,A
43158,16.0,79.6,1.1,100.0,A
443829,16.0,93.0,10.0,100.0,A
31861,16.0,86.3,6.1,85.4,A
447388,16.0,89.4,6.8,100.0,A
2792,11.1,86.7,5.6,74.0,B
238851,15.2,86.8,5.3,91.4,A
228447,7.8,100.0,5.8,81.3,B
821432,16.0,66.2,7.4,100.0,A
151347,4.3,88.5,4.9,51.5,D
740507,15.7,81.8,5.5,92.3,A
4331,16.0,88.0,7.3,82.8,B
108618,11.7,89.3,8.8,84.2,B
322277,13.3,78.7,5.4,82.5,B
413009,6.5,95.7,8.6,82.7,B
796308,16.0,85.7,7.2,91.6,A
178060,14.2,77.2,5.1,87.7,A
236937,14.9,78.0,3.9,90.0,A
301709,10.4,77.6,6.6,71.5,B
25129,10.2,93.6,7.4,77.3,B
117608,16.0,70.4,5.6,92.0,A
456043,7.8,79.2,7.7,64.2,C
981696,11.8,82.6,9.3,99.7,A
45960,10.8,91.2,4.7,97.5,A
909992,11.0,67.7,9.6,70.4,B
785533,1.0,89.6,3.5,68.0,C
30175,15.5,84.0,5.4,75.3,B
37588,0.3,55.8,5.3,46.8,D
545241,16.0,100.0,7.6,91.0,A
380644,14.2,77.7,8.2,70.8,B
49359,16.0,66.2,7.0,100.0,A
242177,16.0,71.4,6.4,100.0,A
203873,10.7,82.9,8.7,84.1,B
912264,13.1,87.0,5.6,64.6,C
255007,16.0,73.7,5.0,100.0,A
990942,16.0,100.0,5.5,100.0,A
180334,16.0,84.9,4.4,100.0,A
93948,16.0,82.6,5.1,100.0,A
481012,16.0,76.8,5.3,91.8,A
545558,16.0,84.1,7.2,100.0,A
902864,16.0,94.0,8.3,100.0,A
277263,16.0,73.8,5.3,91.7,A
961321,16.0,65.5,6.0,100.0,A
571060,16.0,81.6,8.4,100.0,A
79730,12.7,76.2,3.8,76.1,B
138015,14.4,87.2,7.1,85.5,A
358769,16.0,82.1,5.1,100.0,A
779327,8.8,81.8,7.6,41.7,D
438722,10.7,84.0,5.2,78.3,B
576511,11.8,79.2,8.4,87.6,A
163309,4.5,82.4,4.8,71.1,B
889013,7.0,82.4,6.3,73.7,B
753275,14.5,75.5,5.9,100.0,A
150195,16.0,94.8,8.1,89.4,A
331538,5.2,84.8,3.3,73.9,B
992131,8.4,56.0,5.9,79.6,B
747220,14.6,87.5,5.2,71.0,B
242605,15.0,92.8,6.8,85.4,A
292230,16.0,73.6,5.2,100.0,A
196710,9.2,73.8,6.6,88.1,A
401645,7.4,86.8,5.4,67.2,C
213484,16.0,93.3,8.8,100.0,A
146516,16.0,99.7,5.4,96.4,A
13149,10.9,64.7,7.2,68.3,C
878566,16.0,77.1,7.3,100.0,A
475328,7.5,83.9,7.7,75.0,B
737820,16.0,88.2,8.0,97.1,A
770047,14.0,85.4,6.8,85.4,A
121641,13.3,77.5,7.0,69.8,C
649467,14.2,87.4,8.9,95.0,A
845908,0.0,72.4,4.0,43.4,D
522277,6.1,98.5,7.5,68.6,C
727454,5.7,81.6,2.7,66.1,C
97096,16.0,83.7,6.7,91.3,A
179082,11.4,84.8,8.5,69.0,C
73889,16.0,83.5,4.9,100.0,A
543510,13.5,100.0,6.7,81.3,B
882101,7.5,99.3,4.0,71.5,B
612419,13.3,90.1,7.1,80.7,B
922596,8.8,100.0,6.4,71.0,B
258086,12.4,86.2,8.6,91.0,A
781629,16.0,90.5,5.5,100.0,A
757177,2.2,88.9,6.0,36.1,F
826270,11.4,93.4,8.4,67.5,C
236331,16.0,87.6,7.8,90.2,A
171534,16.0,90.1,3.1,100.0,A
986624,11.1,83.3,5.3,71.2,B
687256,16.0,85.6,5.3,98.2,A
594550,16.0,100.0,3.8,94.1,A
945377,16.0,84.4,4.2,100.0,A
719053,10.5,88.3,6.9,64.6,C
502587,13.3,92.2,6.3,93.8,A
573807,1.9,88.2,5.9,56.1,C
522454,16.0,78.9,4.3,97.5,A
663098,16.0,86.5,7.8,95.1,A
961975,7.7,87.2,6.1,69.4,C
611774,16.0,80.2,4.3,100.0,A
464273,7.3,96.2,4.6,87.6,A
239204,13.9,100.0,6.7,90.3,A
724844,16.0,85.3,1.9,98.8,A
68131,6.1,82.7,2.9,70.7,B
896127,14.1,88.9,8.2,82.8,B
201022,10.0,80.8,2.5,60.9,C
706578,14.6,81.7,6.5,85.3,A
2780,16.0,96.3,4.0,99.2,A
489415,16.0,91.4,2.3,88.7,A
842154,16.0,78.5,5.0,100.0,A
965459,16.0,90.6,6.1,100.0,A
421748,16.0,75.6,5.9,100.0,A
448176,16.0,75.3,5.3,100.0,A
275289,16.0,77.8,6.1,92.7,A
336428,15.7,82.0,0.8,86.6,A
89747,11.2,76.9,3.8,69.0,C
513551,8.9,78.4,5.4,75.1,B
800648,2.8,82.1,5.5,45.8,D
8045,16.0,90.0,2.3,100.0,A
582582,11.0,79.0,5.8,75.1,B
489712,16.0,89.7,4.3,100.0,A
695864,13.4,69.0,5.8,68.8,C
887035,6.6,83.2,6.7,81.9,B
12010,12.1,71.2,6.8,78.0,B
176478,16.0,74.5,4.6,100.0,A
380730,15.9,59.3,2.1,84.3,B
106676,16.0,99.7,7.5,99.8,A
588388,16.0,74.8,6.5,100.0,A
106264,13.1,88.9,3.4,94.3,A
774473,10.6,95.5,4.3,89.8,A
26642,16.0,83.8,5.2,91.7,A
241452,2.6,79.4,7.3,55.0,C
419515,12.6,96.4,5.2,86.8,A
108870,16.0,70.1,8.5,100.0,A
641089,15.9,85.2,6.2,79.8,B
318105,16.0,100.0,9.4,100.0,A
537135,10.5,75.3,1.9,74.2,B
425914,15.5,80.7,5.2,76.5,B
879574,16.0,84.8,6.8,100.0,A
941642,10.0,74.3,7.1,65.6,C
438103,16.0,85.6,3.4,99.1,A
657436,10.6,77.9,5.6,76.0,B
139661,11.0,100.0,2.4,81.5,B
7054,16.0,72.5,3.9,100.0,A
363528,11.7,86.1,4.7,77.7,B
998936,15.4,78.9,8.1,96.8,A
106599,8.0,81.8,6.7,73.2,B
756118,13.3,82.4,7.2,82.5,B
974935,15.4,83.3,6.3,82.9,B
728107,10.7,86.4,3.9,77.7,B
905396,16.0,86.3,6.5,99.2,A
706140,16.0,86.4,6.0,95.5,A
287508,11.0,96.1,5.8,71.8,B
854934,13.1,82.5,5.9,88.8,A
626893,13.5,73.7,5.7,83.6,B
162473,14.4,86.2,8.8,73.6,B
895696,13.1,86.0,6.5,76.3,B
236065,1.1,75.3,3.9,38.8,F
545795,16.0,82.0,4.4,80.3,B
483340,12.2,83.8,10.0,71.4,B
218748,4.2,100.0,8.0,52.7,D
601206,12.1,96.1,4.1,89.6,A
408439,8.9,84.1,6.7,82.1,B
955126,1.3,89.0,7.9,46.1,D
798570,16.0,85.4,6.4,100.0,A
74812,16.0,62.6,4.8,100.0,A
680328,16.0,90.3,4.6,100.0,A
821323,8.0,95.2,5.4,66.0,C
232191,16.0,72.3,7.0,100.0,A
357065,16.0,96.0,5.8,97.3,A
179918,9.7,99.8,7.7,73.7,B
966462,9.1,94.3,7.1,77.3,B
245180,15.7,99.4,9.1,84.5,B
588875,4.3,80.3,8.4,61.2,C
393587,16.0,72.1,6.2,91.0,A
992778,4.0,71.4,6.9,70.6,B
71304,0.1,100.0,3.8,48.8,D
215202,16.0,76.3,10.0,87.7,A
971661,16.0,83.7,7.5,100.0,A
447411,7.7,72.9,4.4,88.5,A
112168,6.6,76.1,6.4,74.8,B
247558,11.2,81.6,6.6,66.7,C
863305,16.0,83.4,4.1,100.0,A
462132,16.0,95.8,5.4,90.1,A
199095,12.4,88.3,5.5,94.4,A
938215,15.5,77.3,5.9,81.1,B
548359,13.1,81.2,6.5,84.1,B
721794,15.4,91.0,6.8,74.3,B
729249,8.0,76.3,3.1,76.6,B
35702,13.6,89.0,6.7,76.5,B
581475,16.0,99.3,9.1,79.3,B
931009,2.7,86.2,6.6,48.0,D
508195,9.4,84.4,8.1,67.8,C
479437,12.4,68.9,7.4,71.4,B
156443,16.0,85.8,5.5,93.9,A
533544,16.0,77.9,3.3,99.1,A
318219,16.0,88.7,6.4,73.0,B
157094,16.0,86.1,5.2,81.5,B
63007,11.3,83.2,8.5,63.0,C
174601,0.0,74.8,6.5,50.3,D
676409,14.3,81.8,5.4,88.9,A
11122,15.4,74.1,9.6,89.2,A
609413,11.9,88.2,3.5,69.1,C
870613,6.9,100.0,5.4,72.7,B
661069,16.0,76.0,6.8,100.0,A
535260,9.0,79.5,5.5,84.6,B
841807,16.0,76.4,5.3,93.8,A
63408,16.0,100.0,4.7,99.9,A
116976,16.0,81.2,6.3,91.6,A
31053,16.0,84.6,7.1,99.8,A
530698,12.3,100.0,4.6,77.4,B
196929,11.5,82.5,5.2,78.8,B
914430,16.0,77.6,5.0,100.0,A
963232,3.3,84.3,10.0,64.0,C
594356,16.0,85.6,3.0,100.0,A
602731,6.3,73.3,5.5,73.7,B
399909,16.0,93.9,4.1,68.9,C
601219,16.0,94.2,6.6,100.0,A
887669,15.4,92.2,2.7,71.4,B
890897,12.1,82.8,3.6,87.8,A
55472,10.2,80.0,9.0,67.8,C
136988,13.4,86.2,5.3,76.1,B
210803,15.7,93.7,10.0,79.4,B
283097,8.7,90.2,7.2,75.1,B
520966,13.6,75.1,5.1,79.1,B
484011,15.8,85.8,9.0,95.6,A
24908,12.2,86.7,4.5,81.1,B
837305,16.0,85.8,4.8,94.0,A
918735,12.7,87.1,8.6,100.0,A
863115,16.0,91.2,3.1,72.1,B
565716,5.0,92.1,5.8,52.5,D
374878,9.7,67.9,6.8,87.8,A
160595,12.5,71.4,8.5,91.9,A
367261,16.0,82.0,8.2,100.0,A
896884,16.0,92.6,6.8,100.0,A
518747,12.5,84.7,7.3,82.5,B
103410,8.4,84.8,3.9,77.3,B
704435,5.0,78.5,9.5,56.9,C
659727,16.0,80.4,9.4,100.0,A
607900,8.6,95.9,6.9,75.5,B
240438,13.2,90.8,6.4,79.3,B
761889,16.0,73.8,4.1,94.6,A
218032,6.5,86.8,8.4,51.3,D
232222,13.3,95.0,7.1,79.1,B
736000,12.8,70.6,6.0,81.8,B
508869,16.0,91.8,4.6,100.0,A
228110,2.3,93.1,2.5,65.4,C
738723,15.5,90.0,4.1,85.5,A
700204,16.0,87.9,6.9,89.3,A
83823,12.2,100.0,4.7,75.9,B
394113,16.0,87.7,6.2,99.5,A
340132,14.9,96.4,4.6,87.0,A
326540,16.0,82.1,5.0,78.9,B
43603,13.7,85.9,5.4,94.1,A
687912,14.7,79.7,3.5,100.0,A
456984,6.9,91.6,6.7,60.3,C
440717,0.0,89.7,3.2,61.5,C
524592,14.6,99.1,3.8,86.3,A
558097,6.1,70.0,6.0,58.3,C
418428,16.0,93.7,4.4,84.1,B
594415,16.0,77.8,5.2,100.0,A
261560,3.6,93.4,0.4,73.6,B
699423,10.2,74.8,8.4,82.8,B
586807,4.1,91.7,6.7,56.2,C
529975,16.0,90.4,6.5,98.9,A
565611,5.7,90.2,6.5,48.4,D
983937,16.0,83.1,5.3,100.0,A
987883,16.0,98.0,5.8,100.0,A
725242,16.0,82.2,6.5,96.3,A
989304,14.2,85.2,6.5,70.1,B
955226,9.7,72.7,3.1,61.9,C
188614,13.5,93.0,5.8,77.4,B
123428,11.3,88.3,5.8,81.0,B
604442,13.1,75.5,2.8,94.4,A
807327,9.8,82.4,8.4,69.9,C
31031,16.0,79.1,5.7,100.0,A
190451,16.0,90.7,7.5,91.3,A
550617,6.6,89.7,4.4,63.8,C
228356,16.0,85.3,5.7,89.5,A
553522,10.7,76.4,6.7,81.4,B
726680,10.4,73.1,2.3,94.5,A
339247,9.3,75.6,6.4,75.7,B
265626,7.2,87.9,4.9,77.1,B
833317,16.0,75.8,6.7,100.0,A
154404,13.0,97.7,6.1,77.6,B
677158,16.0,77.1,6.9,99.1,A
70390,6.8,88.0,8.3,69.6,C
101235,12.8,77.2,4.3,96.4,A
481619,10.6,66.5,3.4,79.8,B
1389,15.2,85.9,4.5,82.9,B
819771,16.0,99.2,1.8,75.8,B
965425,14.5,85.9,5.7,88.9,A
423368,16.0,73.7,6.4,93.4,A
301504,16.0,100.0,2.2,100.0,A
791621,16.0,68.6,8.1,100.0,A
714685,16.0,73.8,5.6,91.9,A
433970,16.0,95.2,6.4,100.0,A
576894,16.0,100.0,4.4,100.0,A
230397,16.0,89.5,6.0,98.9,A
414620,15.7,80.7,8.2,90.8,A
991633,16.0,94.7,7.8,100.0,A
822424,7.6,88.2,4.1,77.5,B
291893,9.1,81.2,6.0,64.5,C
853709,16.0,77.7,7.7,100.0,A
733174,10.7,77.2,4.0,61.8,C
911011,0.9,96.1,8.2,46.6,D
490173,12.8,100.0,6.9,89.9,A
873123,3.5,100.0,0.0,60.2,C
447848,16.0,68.5,4.9,90.4,A
58933,13.0,87.6,8.0,84.2,B
692565,10.6,82.4,3.7,52.8,D
506860,14.9,84.4,7.0,82.3,B
11320,9.4,100.0,7.6,62.2,C
819770,14.1,73.4,8.3,75.2,B
178767,1.8,81.3,5.6,46.8,D
386418,16.0,76.1,7.2,84.6,B
920650,7.3,74.9,6.5,72.7,B
472938,16.0,76.5,7.2,98.9,A
197112,9.1,70.4,4.8,70.3,B
138554,16.0,85.3,5.0,100.0,A
305610,11.4,90.0,7.4,82.3,B
821150,14.3,69.1,8.2,86.3,A
567241,16.0,96.8,1.1,100.0,A
634489,16.0,84.9,7.5,100.0,A
898444,16.0,94.3,10.0,100.0,A
670312,16.0,89.7,6.1,100.0,A
889821,16.0,79.7,3.9,84.1,B
153601,9.3,73.8,7.2,68.6,C
793814,16.0,100.0,5.5,100.0,A
488333,16.0,79.6,5.5,100.0,A
751801,16.0,92.3,7.5,100.0,A
429450,16.0,75.5,5.9,100.0,A
531022,13.3,90.9,4.1,94.1,A
497048,9.9,80.9,9.8,75.6,B
203614,3.2,83.9,8.2,57.2,C
122475,16.0,94.1,4.6,100.0,A
180307,16.0,97.5,4.8,100.0,A
811902,16.0,90.2,1.8,100.0,A
287528,16.0,91.7,8.1,100.0,A
43810,16.0,88.8,7.7,84.9,B
174688,16.0,98.9,10.0,99.9,A
54484,16.0,63.0,5.2,89.2,A
658419,16.0,70.7,10.0,100.0,A
225636,16.0,68.0,6.5,99.0,A
839591,16.0,73.0,5.7,100.0,A
487143,16.0,71.3,8.9,100.0,A
919039,14.2,91.3,6.5,93.5,A
186941,14.0,73.3,8.5,96.1,A
39708,4.1,90.2,8.6,57.6,C
636881,8.7,76.3,7.3,72.9,B
742419,12.9,100.0,7.3,77.6,B
984820,16.0,80.6,6.2,100.0,A
917183,12.9,86.6,8.3,73.8,B
962473,0.0,84.4,7.1,63.0,C
70105,3.9,83.2,5.0,60.2,C
956319,12.2,86.8,1.2,66.6,C
649747,14.2,81.3,8.1,90.7,A
339343,16.0,77.2,4.9,100.0,A
345053,13.8,85.7,8.0,75.3,B
133291,8.8,74.3,8.7,68.7,C
412626,16.0,83.2,7.2,95.2,A
879580,7.8,83.8,4.3,52.6,D
325654,5.8,91.8,4.7,62.1,C
743948,16.0,77.3,5.1,100.0,A
878019,16.0,74.3,5.4,100.0,A
892943,16.0,94.7,6.6,100.0,A
521111,10.3,89.0,6.9,91.4,A
324853,16.0,74.5,6.6,100.0,A
524534,16.0,76.9,4.8,100.0,A
119632,12.3,75.3,6.8,96.1,A
614430,13.3,97.6,9.9,81.2,B
731055,16.0,100.0,7.3,100.0,A
992100,16.0,80.3,6.5,100.0,A
27111,15.5,92.3,5.7,81.8,B
175821,14.2,72.9,5.6,91.8,A
825467,16.0,78.4,7.2,100.0,A
221963,16.0,88.9,9.3,100.0,A
421166,16.0,91.7,4.7,95.4,A
143505,14.3,82.6,5.5,82.8,B
578870,11.6,91.6,3.5,90.9,A
781601,12.3,91.8,4.1,89.1,A
64231,14.6,72.9,5.0,99.9,A
720098,16.0,89.2,4.0,85.0,A
200753,16.0,75.9,5.8,86.9,A
854697,16.0,81.4,9.8,98.9,A
239852,16.0,87.8,5.8,88.8,A
371051,16.0,73.7,6.6,94.8,A
